"","value","pos","class","bac"
"3937",0.0682,1582028.5,"dS","sinoC"
"3938",0.0442,1582742.5,"dS","sinoC"
"3939",0.0306,1583988.5,"dS","sinoC"
"3940",0.0114,1584886.5,"dS","sinoC"
"3941",0.0471,1585894.5,"dS","sinoC"
"3942",0.0321,1587002,"dS","sinoC"
"3943",0.0149,1260934.5,"dS","sinoC"
"3944",0.0569,1587804,"dS","sinoC"
"3945",0.0361,1589219,"dS","sinoC"
"3946",0.0771,1590203,"dS","sinoC"
"3947",0.0297,1591381.5,"dS","sinoC"
"3948",0.0213,1592594,"dS","sinoC"
"3949",0.0296,1594039.5,"dS","sinoC"
"3950",0.0458,1595269.5,"dS","sinoC"
"3951",0.069,1596001.5,"dS","sinoC"
"3952",0.0049,1596703.5,"dS","sinoC"
"3953",0.0292,1262318.5,"dS","sinoC"
"3954",0.0001,1598499.5,"dS","sinoC"
"3955",0.0468,1599019.5,"dS","sinoC"
"3956",0.0001,1599644.5,"dS","sinoC"
"3957",0.0284,1601089,"dS","sinoC"
"3958",0,1602776.5,"dS","sinoC"
"3959",0,1603339.5,"dS","sinoC"
"3960",0.0125,1603970.5,"dS","sinoC"
"3961",0,1604809.5,"dS","sinoC"
"3962",0.0291,1605770.5,"dS","sinoC"
"3963",0.0327,1606379,"dS","sinoC"
"3964",0.0265,1263717.5,"dS","sinoC"
"3965",0.0661,1607162,"dS","sinoC"
"3966",0.0461,1608140.5,"dS","sinoC"
"3967",0.0557,1609238.5,"dS","sinoC"
"3968",0.026,1610245,"dS","sinoC"
"3969",0.0001,1610938,"dS","sinoC"
"3970",0.0133,1611625,"dS","sinoC"
"3971",0.051,1612416,"dS","sinoC"
"3972",0.0196,1613524,"dS","sinoC"
"3973",0.0424,1615500,"dS","sinoC"
"3974",0.0468,1617237.5,"dS","sinoC"
"3975",0.0143,1265386.5,"dS","sinoC"
"3976",0.023,1618003.5,"dS","sinoC"
"3977",0.0107,1618638.5,"dS","sinoC"
"3978",0.0364,1619489.5,"dS","sinoC"
"3979",0.0329,1620517.5,"dS","sinoC"
"3980",0.0136,1622765.5,"dS","sinoC"
"3981",0.0255,1624918.5,"dS","sinoC"
"3982",0.0284,1626835,"dS","sinoC"
"3983",0.0402,1627547.5,"dS","sinoC"
"3984",0.0123,1629065.5,"dS","sinoC"
"3985",0.2012,1630357,"dS","sinoC"
"3986",0.009,1266972,"dS","sinoC"
"3987",0.0152,1631644.5,"dS","sinoC"
"3988",0.0675,1633757.5,"dS","sinoC"
"3989",0.014,1636294.5,"dS","sinoC"
"3990",0.031,1637713,"dS","sinoC"
"3991",0.0184,1638570.5,"dS","sinoC"
"3992",0.0251,1639902.5,"dS","sinoC"
"3993",0.0001,1640824.5,"dS","sinoC"
"3994",0.0145,1641814.5,"dS","sinoC"
"3995",0.014,1643399.5,"dS","sinoC"
"3996",0.0125,1645760.5,"dS","sinoC"
"3997",0.0306,1647817,"dS","sinoC"
"3998",0.0347,1648822,"dS","sinoC"
"3999",0.0378,1650577.5,"dS","sinoC"
"4000",0.0212,1651330,"dS","sinoC"
"4001",0.0067,1651827.5,"dS","sinoC"
"4002",0.0226,1652575,"dS","sinoC"
"4003",0.0353,1653771.5,"dS","sinoC"
"4004",0.0458,1654823,"dS","sinoC"
"4005",0.1306,1655554,"dS","sinoC"
"4006",0,1228064.5,"dS","sinoC"
"4007",0.0001,1268337,"dS","sinoC"
"4008",0.0536,1656359.5,"dS","sinoC"
"4009",0.0245,1657779,"dS","sinoC"
"4010",0.0984,1659090.5,"dS","sinoC"
"4011",0.0377,1660033,"dS","sinoC"
"4012",0.0222,1661650,"dS","sinoC"
"4013",0.0112,1663137,"dS","sinoC"
"4014",0.0123,1663773,"dS","sinoC"
"4015",0.01,1664516.5,"dS","sinoC"
"4016",0.0248,1665483,"dS","sinoC"
"4017",0.0296,1669354.5,"dS","sinoC"
"4018",0,1268849.5,"dS","sinoC"
"4019",0.0064,1671809.5,"dS","sinoC"
"4020",0.0171,1673425.5,"dS","sinoC"
"4021",0.0172,1674191.5,"dS","sinoC"
"4022",0,1676831.5,"dS","sinoC"
"4023",0.0152,1680532,"dS","sinoC"
"4024",0.0375,1682900.5,"dS","sinoC"
"4025",0.0255,1686093.5,"dS","sinoC"
"4026",0.0354,1688045.5,"dS","sinoC"
"4027",0.0551,1690055,"dS","sinoC"
"4028",0.0246,1690697.5,"dS","sinoC"
"4029",0.0212,1692695.5,"dS","sinoC"
"4030",0.0097,1694916,"dS","sinoC"
"4031",0.0214,1695737.5,"dS","sinoC"
"4032",0.0314,1696561,"dS","sinoC"
"4033",0.0528,1697591.5,"dS","sinoC"
"4034",0.0364,1698346,"dS","sinoC"
"4035",0.0142,1699592,"dS","sinoC"
"4036",0.0041,1700646,"dS","sinoC"
"4037",0.0248,1701802,"dS","sinoC"
"4038",0.036,1270177,"dS","sinoC"
"4039",0.0451,1702565,"dS","sinoC"
"4040",0.0749,1703502.5,"dS","sinoC"
"4041",0.014,1704532,"dS","sinoC"
"4042",0.0491,1705574.5,"dS","sinoC"
"4043",0.0155,1706424,"dS","sinoC"
"4044",0.0328,1708579,"dS","sinoC"
"4045",0.0434,1710550.5,"dS","sinoC"
"4046",0.0637,1713074.5,"dS","sinoC"
"4047",0.0128,1714277.5,"dS","sinoC"
"4048",0.0243,1715703.5,"dS","sinoC"
"4049",0,1716330.5,"dS","sinoC"
"4050",0.0098,1270991.5,"dS","sinoC"
"4051",0.0119,1717494.5,"dS","sinoC"
"4052",0,1719559.5,"dS","sinoC"
"4053",0.008,1720117,"dS","sinoC"
"4054",0.0144,1720683.5,"dS","sinoC"
"4055",0.0264,1721656,"dS","sinoC"
"4056",0.0412,1722763,"dS","sinoC"
"4057",0.0391,1725377,"dS","sinoC"
"4058",0,1726907.5,"dS","sinoC"
"4059",0.0159,1727627,"dS","sinoC"
"4060",0,1271357,"dS","sinoC"
"4061",0.0299,1728685,"dS","sinoC"
"4062",0.0118,1729535.5,"dS","sinoC"
"4063",0.0244,1730382,"dS","sinoC"
"4064",0.0395,1732194,"dS","sinoC"
"4065",0.0168,1733097,"dS","sinoC"
"4066",0.0385,1733967,"dS","sinoC"
"4067",0,2171664,"dS","sinoC"
"4068",0.0001,2170854.5,"dS","sinoC"
"4069",0.0285,1271783.5,"dS","sinoC"
"4070",0.0001,2167755.5,"dS","sinoC"
"4071",0.0039,2165901,"dS","sinoC"
"4072",0.0001,2163370,"dS","sinoC"
"4073",0.0001,2160263,"dS","sinoC"
"4074",0,2159492,"dS","sinoC"
"4075",0.0001,2158212,"dS","sinoC"
"4076",0.0265,2155861.5,"dS","sinoC"
"4077",0,2154851.5,"dS","sinoC"
"4078",0.0299,1273318,"dS","sinoC"
"4079",0,2154545,"dS","sinoC"
"4080",0,2154112,"dS","sinoC"
"4081",0,2153790.5,"dS","sinoC"
"4082",0,2153056,"dS","sinoC"
"4083",0.0044,2151797,"dS","sinoC"
"4084",0.0067,2150894.5,"dS","sinoC"
"4085",0,2149893.5,"dS","sinoC"
"4086",0.0086,2149171.5,"dS","sinoC"
"4087",0,2148554.5,"dS","sinoC"
"4088",0,2147720,"dS","sinoC"
"4089",0.0117,1274715,"dS","sinoC"
"4090",0.0025,2145426.5,"dS","sinoC"
"4091",0.0001,2143970,"dS","sinoC"
"4092",0.0001,2141601,"dS","sinoC"
"4093",0.0001,2140494,"dS","sinoC"
"4094",0.0461,1275776,"dS","sinoC"
"4095",0,1229196.5,"dS","sinoC"
"4096",0.0212,1276636,"dS","sinoC"
"4097",0.0129,1277328,"dS","sinoC"
"4098",0.0111,1277979.5,"dS","sinoC"
"4099",0.0154,1278687.5,"dS","sinoC"
"4100",0.0166,1280266,"dS","sinoC"
"4101",0.0081,1281829,"dS","sinoC"
"4102",0.0125,1283490.5,"dS","sinoC"
"4103",0.0102,1285212,"dS","sinoC"
"4104",0.0107,1285913,"dS","sinoC"
"4105",0.0001,1286543,"dS","sinoC"
"4106",0,1230130.5,"dS","sinoC"
"4107",0.0154,1287412,"dS","sinoC"
"4108",0.0321,1288747.5,"dS","sinoC"
"4109",0.0189,1289705.5,"dS","sinoC"
"4110",0.0339,1291220,"dS","sinoC"
"4111",0.0072,1293098.5,"dS","sinoC"
"4112",0.0247,1294676,"dS","sinoC"
"4113",0.0344,1295971.5,"dS","sinoC"
"4114",0.0414,1297298.5,"dS","sinoC"
"4115",0.0219,1298563,"dS","sinoC"
"4116",0.0264,1299254.5,"dS","sinoC"
"4117",0.0385,1300224.5,"dS","sinoC"
"4118",0,1230611,"dS","sinoC"
"4119",0.0566,1302040.5,"dS","sinoC"
"4120",0.0124,1303301,"dS","sinoC"
"4121",0.0483,1304649,"dS","sinoC"
"4122",0.0364,1305705,"dS","sinoC"
"4123",0.1065,1306586,"dS","sinoC"
"4124",0.0677,1308510.5,"dS","sinoC"
"4125",0.0476,1309960,"dS","sinoC"
"4126",0,1310123.5,"dS","sinoC"
"4127",0.0436,1310809.5,"dS","sinoC"
"4128",0.0245,1311655.5,"dS","sinoC"
"4129",0.0072,1312373,"dS","sinoC"
"4130",0.0089,1231660.5,"dS","sinoC"
"4131",0.0134,1313194.5,"dS","sinoC"
"4132",0.0373,1314100.5,"dS","sinoC"
"4133",0.0308,1314706,"dS","sinoC"
"4134",0.0206,1316052.5,"dS","sinoC"
"4135",0.0052,1317550.5,"dS","sinoC"
"4136",0.0001,1318447.5,"dS","sinoC"
"4137",0,1319304.5,"dS","sinoC"
"4138",0,1320847,"dS","sinoC"
"4139",0,1321648.5,"dS","sinoC"
"4140",0.0001,1232955,"dS","sinoC"
"4141",0.0001,1322936.5,"dS","sinoC"
"4142",0.0133,1323411,"dS","sinoC"
"4143",0.0172,1324279.5,"dS","sinoC"
"4144",0.0264,1326150.5,"dS","sinoC"
"4145",0.0226,1327544,"dS","sinoC"
"4146",0.0202,1328203,"dS","sinoC"
"4147",0.0387,1328829.5,"dS","sinoC"
"4148",0.0138,1329820.5,"dS","sinoC"
"4149",0.0366,1330846.5,"dS","sinoC"
"4150",0.0001,2139831.5,"dS","sinoC"
"4151",0,2139305.5,"dS","sinoC"
"4152",0,2131506.5,"dS","sinoC"
"4153",0.0001,2018914.5,"dS","sinoC"
"4154",0.0145,2017986.5,"dS","sinoC"
"4155",0.0001,2015435.5,"dS","sinoC"
"4156",0,2014472.5,"dS","sinoC"
"4157",0.0001,2014091.5,"dS","sinoC"
"4158",0.0001,2013124,"dS","sinoC"
"4159",0,2011959.5,"dS","sinoC"
"4160",0.0149,2011439,"dS","sinoC"
"4161",0.0001,2130870.5,"dS","sinoC"
"4162",0,2010586,"dS","sinoC"
"4163",0,2009484.5,"dS","sinoC"
"4164",0.0001,2008748,"dS","sinoC"
"4165",0.0001,2007767,"dS","sinoC"
"4166",0.0039,2006716.5,"dS","sinoC"
"4167",0,2005814.5,"dS","sinoC"
"4168",0,2004459,"dS","sinoC"
"4169",0,2003464.5,"dS","sinoC"
"4170",0,2002403.5,"dS","sinoC"
"4171",0,2129315.5,"dS","sinoC"
"4172",0.0001,2000929,"dS","sinoC"
"4173",0.0001,2000006,"dS","sinoC"
"4174",0.0001,1998910,"dS","sinoC"
"4175",0,1998203,"dS","sinoC"
"4176",0.0049,1997386,"dS","sinoC"
"4177",0.0043,1993354,"dS","sinoC"
"4178",0.0001,1992603,"dS","sinoC"
"4179",0,1991835,"dS","sinoC"
"4180",0,2128006.5,"dS","sinoC"
"4181",0,1991313,"dS","sinoC"
"4182",0.0147,1990774.5,"dS","sinoC"
"4183",0.0205,1990129.5,"dS","sinoC"
"4184",0.003,1988786,"dS","sinoC"
"4185",0.0001,1987690,"dS","sinoC"
"4186",0.0001,1984518.5,"dS","sinoC"
"4187",0.0001,1983804.5,"dS","sinoC"
"4188",0.0001,1982667,"dS","sinoC"
"4189",0,1979341.5,"dS","sinoC"
"4190",0.0001,1977168.5,"dS","sinoC"
"4191",0.0029,1975851,"dS","sinoC"
"4192",0,1974547,"dS","sinoC"
"4193",0.0001,1973713.5,"dS","sinoC"
"4194",0,1969101,"dS","sinoC"
"4195",0.0072,1968156,"dS","sinoC"
"4196",0.0026,1967021.5,"dS","sinoC"
"4197",0,1959301.5,"dS","sinoC"
"4198",0.0001,1957881,"dS","sinoC"
"4199",0.0053,1956861,"dS","sinoC"
"4200",0.0042,1952508.5,"dS","sinoC"
"4201",0.0076,1951723.5,"dS","sinoC"
"4202",0.0039,2123147.5,"dS","sinoC"
"4203",0,1950838,"dS","sinoC"
"4204",0,1949654.5,"dS","sinoC"
"4205",0.0001,1947415.5,"dS","sinoC"
"4206",0.0079,1946845.5,"dS","sinoC"
"4207",0,1946396,"dS","sinoC"
"4208",0.0001,1944836,"dS","sinoC"
"4209",0,1943875,"dS","sinoC"
"4210",0,1943123,"dS","sinoC"
"4211",0,2121500,"dS","sinoC"
"4212",0.0017,1939187.5,"dS","sinoC"
"4213",0.0051,1934784.5,"dS","sinoC"
"4214",0.0001,1933674,"dS","sinoC"
"4215",0,1932730,"dS","sinoC"
"4216",0.0059,1931193.5,"dS","sinoC"
"4217",0.0028,1929217.5,"dS","sinoC"
"4218",0.0001,1927585.5,"dS","sinoC"
"4219",0.0081,1927016,"dS","sinoC"
"4220",0,1926411.5,"dS","sinoC"
"4221",0,2120991,"dS","sinoC"
"4222",0.0001,1924711,"dS","sinoC"
"4223",0,1923922.5,"dS","sinoC"
"4224",0,1922882.5,"dS","sinoC"
"4225",0.0031,1920989,"dS","sinoC"
"4226",0.0068,1919808.5,"dS","sinoC"
"4227",0,1918822.5,"dS","sinoC"
"4228",0.0041,1916495,"dS","sinoC"
"4229",0.0026,2118730.5,"dS","sinoC"
"4230",0.0001,1915237.5,"dS","sinoC"
"4231",0,1913415,"dS","sinoC"
"4232",0.0001,1911684.5,"dS","sinoC"
"4233",0.0001,1910837,"dS","sinoC"
"4234",0.0037,1909783.5,"dS","sinoC"
"4235",0,1908854.5,"dS","sinoC"
"4236",0.004,1905220,"dS","sinoC"
"4237",0.0001,1904284.5,"dS","sinoC"
"4238",0.0162,2138579,"dS","sinoC"
"4239",0.0001,2116814.5,"dS","sinoC"
"4240",0,1900011,"dS","sinoC"
"4241",0,1896621,"dS","sinoC"
"4242",0,1895950.5,"dS","sinoC"
"4243",0.0001,1894930.5,"dS","sinoC"
"4244",0.0041,1893315.5,"dS","sinoC"
"4245",0,1892144,"dS","sinoC"
"4246",0.0053,1891413.5,"dS","sinoC"
"4247",0.0026,2115492.5,"dS","sinoC"
"4248",0.0071,1890504.5,"dS","sinoC"
"4249",0.005,1889182.5,"dS","sinoC"
"4250",0.0047,1887041.5,"dS","sinoC"
"4251",0,1885995,"dS","sinoC"
"4252",0,1885218,"dS","sinoC"
"4253",0,1884386.5,"dS","sinoC"
"4254",0.0128,1883911,"dS","sinoC"
"4255",0,1883039.5,"dS","sinoC"
"4256",0.0001,1881799,"dS","sinoC"
"4257",0,1881019,"dS","sinoC"
"4258",0.0001,2114079,"dS","sinoC"
"4259",0.205,1878503,"dS","sinoC"
"4260",0.0649,1878342.5,"dS","sinoC"
"4261",0,1878128,"dS","sinoC"
"4262",0.0001,1877093,"dS","sinoC"
"4263",0.0001,1876040.5,"dS","sinoC"
"4264",0.0001,1875221,"dS","sinoC"
"4265",0.0001,1874504,"dS","sinoC"
"4266",0,1873878,"dS","sinoC"
"4267",0.0001,1873043.5,"dS","sinoC"
"4268",0.0053,1872022.5,"dS","sinoC"
"4269",0.006,1871109.5,"dS","sinoC"
"4270",0,2113468.5,"dS","sinoC"
"4271",0.0084,1870237.5,"dS","sinoC"
"4272",0.0077,1869688,"dS","sinoC"
"4273",0.0087,1869069,"dS","sinoC"
"4274",0,1866117.5,"dS","sinoC"
"4275",0,1865198,"dS","sinoC"
"4276",0.009,1864157,"dS","sinoC"
"4277",0,1863608.5,"dS","sinoC"
"4278",0,1863144.5,"dS","sinoC"
"4279",0.0025,2112304,"dS","sinoC"
"4280",0.0001,1862399.5,"dS","sinoC"
"4281",0.0001,1861553,"dS","sinoC"
"4282",0.0124,1860813.5,"dS","sinoC"
"4283",0,1860191.5,"dS","sinoC"
"4284",0.0001,1859773.5,"dS","sinoC"
"4285",0.0001,1858467,"dS","sinoC"
"4286",0,1856366,"dS","sinoC"
"4287",0,1854948,"dS","sinoC"
"4288",0.0001,1853636.5,"dS","sinoC"
"4289",0.003,2110465,"dS","sinoC"
"4290",0,1853135,"dS","sinoC"
"4291",0,1852633.5,"dS","sinoC"
"4292",0.0001,1850763.5,"dS","sinoC"
"4293",0.0213,1848817,"dS","sinoC"
"4294",0,1848505,"dS","sinoC"
"4295",0.0087,1847819.5,"dS","sinoC"
"4296",0,1846562,"dS","sinoC"
"4297",0.0001,1845809.5,"dS","sinoC"
"4298",0,2108801,"dS","sinoC"
"4299",0.0054,2104285,"dS","sinoC"
"4300",0,2138260,"dS","sinoC"
"4301",0.0102,2103629,"dS","sinoC"
"4302",0,2101850,"dS","sinoC"
"4303",0,2100740,"dS","sinoC"
"4304",0,2099586.5,"dS","sinoC"
"4305",0.0001,2098504,"dS","sinoC"
"4306",0.0001,2097454.5,"dS","sinoC"
"4307",0.0048,2096459.5,"dS","sinoC"
"4308",0,2137484.5,"dS","sinoC"
"4309",0,2092794,"dS","sinoC"
"4310",0.0039,2091497,"dS","sinoC"
"4311",0,2089433.5,"dS","sinoC"
"4312",0.0001,2088123.5,"dS","sinoC"
"4313",0,2087077.5,"dS","sinoC"
"4314",0,2086040.5,"dS","sinoC"
"4315",0,2085422.5,"dS","sinoC"
"4316",0,2083416,"dS","sinoC"
"4317",0.0001,2136642.5,"dS","sinoC"
"4318",0,2081779.5,"dS","sinoC"
"4319",0,2081452.5,"dS","sinoC"
"4320",0,2080998.5,"dS","sinoC"
"4321",0,2080424.5,"dS","sinoC"
"4322",0,2079617,"dS","sinoC"
"4323",0.0024,2078410.5,"dS","sinoC"
"4324",0.0001,2077004.5,"dS","sinoC"
"4325",0.0001,2075996,"dS","sinoC"
"4326",0,2135843.5,"dS","sinoC"
"4327",0.0058,2072673,"dS","sinoC"
"4328",0,2070197,"dS","sinoC"
"4329",0,2069217,"dS","sinoC"
"4330",0.0042,2068257,"dS","sinoC"
"4331",0.0001,2067038.5,"dS","sinoC"
"4332",0,2065351.5,"dS","sinoC"
"4333",0.0001,2064271.5,"dS","sinoC"
"4334",0,2060730,"dS","sinoC"
"4335",0.0001,2059648,"dS","sinoC"
"4336",0,2134772,"dS","sinoC"
"4337",0.005,2058641,"dS","sinoC"
"4338",0,2056935,"dS","sinoC"
"4339",0,2055175.5,"dS","sinoC"
"4340",0,2051959,"dS","sinoC"
"4341",0.0241,2049855.5,"dS","sinoC"
"4342",0.0001,2049249,"dS","sinoC"
"4343",0,2048711.5,"dS","sinoC"
"4344",0,2048007,"dS","sinoC"
"4345",0.0001,2133514,"dS","sinoC"
"4346",0,2044182,"dS","sinoC"
"4347",0.0037,2042490,"dS","sinoC"
"4348",0,2041139.5,"dS","sinoC"
"4349",0,2040253.5,"dS","sinoC"
"4350",0.0001,2038971.5,"dS","sinoC"
"4351",0,2037797,"dS","sinoC"
"4352",0,2037417.5,"dS","sinoC"
"4353",0.0001,2036855.5,"dS","sinoC"
"4354",0.0001,2034804.5,"dS","sinoC"
"4355",0.0001,2033693,"dS","sinoC"
"4356",0.004,2132557.5,"dS","sinoC"
"4357",0,2032388,"dS","sinoC"
"4358",0,2031114.5,"dS","sinoC"
"4359",0.0001,2028885.5,"dS","sinoC"
"4360",0.0001,2027413,"dS","sinoC"
"4361",0.0001,2026272.5,"dS","sinoC"
"4362",0.0001,2024970.5,"dS","sinoC"
"4363",0,2023623.5,"dS","sinoC"
"4364",0.0001,1521153.5,"dS","sinoC"
"4365",0.0001,1519885.5,"dS","sinoC"
"4366",0.0001,1509357.5,"dS","sinoC"
"4367",0,1508453,"dS","sinoC"
"4368",0.0302,1504982.5,"dS","sinoC"
"4369",0.077,1504372,"dS","sinoC"
"4370",0.0001,1503443.5,"dS","sinoC"
"4371",0,1502806.5,"dS","sinoC"
"4372",0.0111,1502027.5,"dS","sinoC"
"4373",0.0075,1501075,"dS","sinoC"
"4374",0,1500172.5,"dS","sinoC"
"4375",0,1499108.5,"dS","sinoC"
"4376",0.0001,1518316,"dS","sinoC"
"4377",0,1495524,"dS","sinoC"
"4378",0.0054,1494664.5,"dS","sinoC"
"4379",0,1493356,"dS","sinoC"
"4380",0,1492008.5,"dS","sinoC"
"4381",0.0001,1490886,"dS","sinoC"
"4382",0,1489896.5,"dS","sinoC"
"4383",0.0001,1488994.5,"dS","sinoC"
"4384",0.0038,1487626.5,"dS","sinoC"
"4385",0,1486309.5,"dS","sinoC"
"4386",0.0058,1484095.5,"dS","sinoC"
"4387",0,1482922.5,"dS","sinoC"
"4388",0.0001,1481756.5,"dS","sinoC"
"4389",0.0001,1480118.5,"dS","sinoC"
"4390",0,1478097.5,"dS","sinoC"
"4391",0,1476746,"dS","sinoC"
"4392",0,1515498.5,"dS","sinoC"
"4393",0.0056,1475169,"dS","sinoC"
"4394",0,1473365.5,"dS","sinoC"
"4395",0,1471934,"dS","sinoC"
"4396",0.0038,1470409,"dS","sinoC"
"4397",0.0065,1469045,"dS","sinoC"
"4398",0.0065,1468095,"dS","sinoC"
"4399",0.0033,1462440.5,"dS","sinoC"
"4400",0.0067,1514502,"dS","sinoC"
"4401",0.0044,1460427.5,"dS","sinoC"
"4402",0,1459392,"dS","sinoC"
"4403",0.005,1458234,"dS","sinoC"
"4404",0.0001,1456956,"dS","sinoC"
"4405",0.0001,1455103.5,"dS","sinoC"
"4406",0.005,1453960.5,"dS","sinoC"
"4407",0,1450374.5,"dS","sinoC"
"4408",0,1449439.5,"dS","sinoC"
"4409",0.0001,1513325.5,"dS","sinoC"
"4410",0.0001,1448505.5,"dS","sinoC"
"4411",0,1447261,"dS","sinoC"
"4412",0.0001,1440968.5,"dS","sinoC"
"4413",0,1439477.5,"dS","sinoC"
"4414",0,1437759.5,"dS","sinoC"
"4415",0,1436681,"dS","sinoC"
"4416",0,1512221,"dS","sinoC"
"4417",0.01,1434735.5,"dS","sinoC"
"4418",0.0001,1433789.5,"dS","sinoC"
"4419",0,1431670.5,"dS","sinoC"
"4420",0.0001,1430832.5,"dS","sinoC"
"4421",0,1430101.5,"dS","sinoC"
"4422",0.0049,1429063,"dS","sinoC"
"4423",0,1427185,"dS","sinoC"
"4424",0.0019,1426314,"dS","sinoC"
"4425",0.0001,1425216.5,"dS","sinoC"
"4426",0.0001,1511421,"dS","sinoC"
"4427",0.0001,1423240.5,"dS","sinoC"
"4428",0.0001,1422485.5,"dS","sinoC"
"4429",0.0001,1421866.5,"dS","sinoC"
"4430",0,1419996.5,"dS","sinoC"
"4431",0,1419165,"dS","sinoC"
"4432",0.0075,1418396,"dS","sinoC"
"4433",0.007,1417603.5,"dS","sinoC"
"4434",0.0112,1416211,"dS","sinoC"
"4435",0,1510494.5,"dS","sinoC"
"4436",0.1368,1414769.5,"dS","sinoC"
"4437",0.1114,1414008,"dS","sinoC"
"4438",0.0426,1412378.5,"dS","sinoC"
"4439",0.0001,1147470,"dS","sinoC"
"4440",0,1147780,"dS","sinoC"
"4441",0.0024,1165531.5,"dS","sinoC"
"4442",0.0001,1166807.5,"dS","sinoC"
"4443",0.01,1167069,"dS","sinoC"
"4444",0.0071,1168076.5,"dS","sinoC"
"4445",0,1168567.5,"dS","sinoC"
"4446",0.0005,1169304,"dS","sinoC"
"4447",0.0001,1170033.5,"dS","sinoC"
"4448",0.0073,1170866.5,"dS","sinoC"
"4449",0.0042,1149127.5,"dS","sinoC"
"4450",0.0048,1174153.5,"dS","sinoC"
"4451",0.0054,1175849,"dS","sinoC"
"4452",0.0023,1177848,"dS","sinoC"
"4453",0,1179387,"dS","sinoC"
"4454",0.0045,1180286.5,"dS","sinoC"
"4455",0.0094,1181602.5,"dS","sinoC"
"4456",0.0211,1182353,"dS","sinoC"
"4457",0,1183110.5,"dS","sinoC"
"4458",0.008,1183733.5,"dS","sinoC"
"4459",0.0109,1184766.5,"dS","sinoC"
"4460",0.0027,1186445.5,"dS","sinoC"
"4461",0.0028,1189082,"dS","sinoC"
"4462",0,1190812,"dS","sinoC"
"4463",0.0052,1191635.5,"dS","sinoC"
"4464",0.0065,1195538,"dS","sinoC"
"4465",0,1153420,"dS","sinoC"
"4466",0.0001,1197649,"dS","sinoC"
"4467",0,1200560.5,"dS","sinoC"
"4468",0.0058,1202960,"dS","sinoC"
"4469",0.0104,1203730.5,"dS","sinoC"
"4470",0.0001,1204280,"dS","sinoC"
"4471",0,1205005,"dS","sinoC"
"4472",0.0001,1206431.5,"dS","sinoC"
"4473",0.0001,1206943.5,"dS","sinoC"
"4474",0,1207398.5,"dS","sinoC"
"4475",0,1208073,"dS","sinoC"
"4476",0.0001,1210898,"dS","sinoC"
"4477",0.0124,1211378.5,"dS","sinoC"
"4478",0.0001,1211865,"dS","sinoC"
"4479",0.0048,1212596,"dS","sinoC"
"4480",0.0059,1213937,"dS","sinoC"
"4481",0,1215429.5,"dS","sinoC"
"4482",0.0056,1156620.5,"dS","sinoC"
"4483",0,1221078,"dS","sinoC"
"4484",0.0051,1221871.5,"dS","sinoC"
"4485",0,1157305,"dS","sinoC"
"4486",0.0001,1163147,"dS","sinoC"
"4487",0,1164112.5,"dS","sinoC"
"4488",0,1707115.5,"dS","sinoC"
"4489",0.0001,1706105.5,"dS","sinoC"
"4490",0.008,1693386,"dS","sinoC"
"4491",0,1601503,"dS","sinoC"
"4492",0,1599885.5,"dS","sinoC"
"4493",0.0001,1598318.5,"dS","sinoC"
"4494",0.0001,1597696,"dS","sinoC"
"4495",0,1596552.5,"dS","sinoC"
"4496",0,1594976.5,"dS","sinoC"
"4497",0,1593176.5,"dS","sinoC"
"4498",0.0001,1592387,"dS","sinoC"
"4499",0.0038,1591114.5,"dS","sinoC"
"4500",0,1692543,"dS","sinoC"
"4501",0.0001,1589753,"dS","sinoC"
"4502",0.0001,1589226.5,"dS","sinoC"
"4503",0,1588327.5,"dS","sinoC"
"4504",0.0001,1585538.5,"dS","sinoC"
"4505",0,1584313.5,"dS","sinoC"
"4506",0.0001,1583923,"dS","sinoC"
"4507",0.0001,1583407,"dS","sinoC"
"4508",0,1582433.5,"dS","sinoC"
"4509",0.0001,1581582.5,"dS","sinoC"
"4510",0.0001,1580604,"dS","sinoC"
"4511",0.0024,1577011.5,"dS","sinoC"
"4512",0,1575705,"dS","sinoC"
"4513",0,1574528.5,"dS","sinoC"
"4514",0.0029,1572742,"dS","sinoC"
"4515",0.0049,1569049.5,"dS","sinoC"
"4516",0.0064,1567940,"dS","sinoC"
"4517",0.006,1566539,"dS","sinoC"
"4518",0.0001,1564132.5,"dS","sinoC"
"4519",0,1562863,"dS","sinoC"
"4520",0,1561723,"dS","sinoC"
"4521",0.0001,1560392.5,"dS","sinoC"
"4522",0,1559140,"dS","sinoC"
"4523",0,1556183,"dS","sinoC"
"4524",0.0031,1554413.5,"dS","sinoC"
"4525",0,1553339,"dS","sinoC"
"4526",0.0024,1688530,"dS","sinoC"
"4527",0.0001,1552623.5,"dS","sinoC"
"4528",0.0035,1550193.5,"dS","sinoC"
"4529",0.0001,1549177.5,"dS","sinoC"
"4530",0.0001,1548297,"dS","sinoC"
"4531",0,1547564.5,"dS","sinoC"
"4532",0.0001,1546264,"dS","sinoC"
"4533",0.0001,1545201.5,"dS","sinoC"
"4534",0.004,1544250.5,"dS","sinoC"
"4535",0,1543031.5,"dS","sinoC"
"4536",0,1540424.5,"dS","sinoC"
"4537",0,1539540.5,"dS","sinoC"
"4538",0,1537151,"dS","sinoC"
"4539",0.0001,1532955.5,"dS","sinoC"
"4540",0.0001,1530594,"dS","sinoC"
